"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Kerala","Ernakulam","Perumbavoor","Banana","Palayamthodan","24/07/2019","2000","3000","2500"
"Kerala","Ernakulam","Perumbavoor","Banana - Green","Banana - Green","24/07/2019","4000","5000","4500"
"Kerala","Ernakulam","Perumbavoor","Bhindi(Ladies Finger)","Bhindi","24/07/2019","2200","3200","2600"
"Kerala","Ernakulam","Perumbavoor","Bitter gourd","Bitter Gourd","24/07/2019","2500","3500","3000"
"Kerala","Ernakulam","Perumbavoor","Black pepper","Garbled","24/07/2019","32000","34000","33000"
"Kerala","Ernakulam","Perumbavoor","Bottle gourd","Bottle Gourd","24/07/2019","1500","2500","2000"
"Kerala","Ernakulam","Perumbavoor","Brinjal","Brinjal","24/07/2019","2400","3400","2800"
"Kerala","Ernakulam","Perumbavoor","Cabbage","Cabbage","24/07/2019","1800","2800","2300"
"Kerala","Ernakulam","Perumbavoor","Carrot","Carrot","24/07/2019","4000","5000","4500"
"Kerala","Ernakulam","Perumbavoor","Cauliflower","Cauliflower","24/07/2019","2800","3800","3400"
"Kerala","Ernakulam","Perumbavoor","Colacasia","Other","24/07/2019","4500","5500","5000"
"Kerala","Ernakulam","Perumbavoor","Cucumbar(Kheera)","Cucumbar","24/07/2019","1600","2600","2000"
"Kerala","Ernakulam","Perumbavoor","Drumstick","Drumstick","24/07/2019","4500","5500","5000"
"Kerala","Ernakulam","Perumbavoor","Elephant Yam (Suran)","Other","24/07/2019","2200","3200","2800"
"Kerala","Ernakulam","Perumbavoor","Field Pea","Field Pea","24/07/2019","6500","7500","7000"
"Kerala","Ernakulam","Perumbavoor","Ginger(Dry)","Dry","24/07/2019","22000","24000","23000"
"Kerala","Ernakulam","Perumbavoor","Ginger(Green)","Green Ginger","24/07/2019","16000","17000","16500"
"Kerala","Ernakulam","Perumbavoor","Green Chilli","Green Chilly","24/07/2019","5000","6000","5500"
"Kerala","Ernakulam","Perumbavoor","Little gourd (Kundru)","Other","24/07/2019","2300","3300","2800"
"Kerala","Ernakulam","Perumbavoor","Mango (Raw-Ripe)","Mango - Raw-Ripe","24/07/2019","2500","3500","3000"
"Kerala","Ernakulam","Perumbavoor","Onion","Onion","24/07/2019","500","1500","1000"
"Kerala","Ernakulam","Perumbavoor","Pineapple","Pine Apple","24/07/2019","3500","4500","4000"
"Kerala","Ernakulam","Perumbavoor","Potato","Potato","24/07/2019","2000","3000","2500"
"Kerala","Ernakulam","Perumbavoor","Pumpkin","Pumpkin","24/07/2019","1200","2200","1800"
"Kerala","Ernakulam","Perumbavoor","Snakeguard","Snakeguard","24/07/2019","2300","3300","2800"
"Kerala","Ernakulam","Perumbavoor","Tomato","Tomato","24/07/2019","1800","2800","2000"
"Kerala","Ernakulam","Piravam","Amaranthus","Other","24/07/2019","2500","3000","2800"
"Kerala","Ernakulam","Piravam","Amphophalus","Other","24/07/2019","3000","4000","3500"
"Kerala","Ernakulam","Piravam","Ashgourd","Other","24/07/2019","3000","3500","3200"
"Kerala","Ernakulam","Piravam","Banana - Green","Other","24/07/2019","4000","4500","4200"
"Kerala","Ernakulam","Piravam","Beetroot","Other","24/07/2019","3500","4000","3800"
"Kerala","Ernakulam","Piravam","Bhindi(Ladies Finger)","Other","24/07/2019","4000","5000","4500"
"Kerala","Ernakulam","Piravam","Bitter gourd","Other","24/07/2019","5000","6000","5500"
"Kerala","Ernakulam","Piravam","Brinjal","Other","24/07/2019","2000","3000","2500"
"Kerala","Ernakulam","Piravam","Cowpea(Veg)","Other","24/07/2019","5000","6000","5500"
"Kerala","Ernakulam","Piravam","Little gourd (Kundru)","Other","24/07/2019","4000","5000","4500"
"Kerala","Ernakulam","Piravam","Mango","Other","24/07/2019","5000","6000","5500"
"Kerala","Ernakulam","Piravam","Tapioca","Other","24/07/2019","2000","2500","2200"
"Kerala","Ernakulam","Thrippunithura","Amphophalus","Amphophalus","24/07/2019","3500","4500","4000"
"Kerala","Ernakulam","Thrippunithura","Ashgourd","Ashgourd","24/07/2019","1500","2600","2000"
"Kerala","Ernakulam","Thrippunithura","Banana","Palayamthodan","24/07/2019","3200","4000","3400"
"Kerala","Ernakulam","Thrippunithura","Banana","Poovan","24/07/2019","6500","7500","7000"
"Kerala","Ernakulam","Thrippunithura","Banana - Green","Banana - Green","24/07/2019","4000","5000","4400"
"Kerala","Ernakulam","Thrippunithura","Beetroot","Beetroot","24/07/2019","3500","4500","4000"
"Kerala","Ernakulam","Thrippunithura","Bhindi(Ladies Finger)","Bhindi","24/07/2019","3500","4500","4000"
"Kerala","Ernakulam","Thrippunithura","Bitter gourd","Bitter Gourd","24/07/2019","4500","5500","5000"
"Kerala","Ernakulam","Thrippunithura","Bottle gourd","Bottle Gourd","24/07/2019","3000","4000","3400"
"Kerala","Ernakulam","Thrippunithura","Brinjal","Brinjal","24/07/2019","3200","4000","3600"
"Kerala","Ernakulam","Thrippunithura","Cabbage","Cabbage","24/07/2019","4200","5400","4600"
"Kerala","Ernakulam","Thrippunithura","Capsicum","Capsicum","24/07/2019","7000","10000","8000"
"Kerala","Ernakulam","Thrippunithura","Carrot","Carrot","24/07/2019","6500","7500","7000"
"Kerala","Ernakulam","Thrippunithura","Cauliflower","Cauliflower","24/07/2019","3800","5000","4400"
"Kerala","Ernakulam","Thrippunithura","Cluster beans","Cluster Beans","24/07/2019","2800","3800","3200"
"Kerala","Ernakulam","Thrippunithura","Colacasia","Other","24/07/2019","4700","5400","4800"
"Kerala","Ernakulam","Thrippunithura","Cowpea(Veg)","Cowpea (Veg)","24/07/2019","3000","4000","3400"
"Kerala","Ernakulam","Thrippunithura","Cucumbar(Kheera)","Cucumbar","24/07/2019","1500","3000","2200"
"Kerala","Ernakulam","Thrippunithura","Drumstick","Drumstick","24/07/2019","4300","5500","4700"
"Kerala","Ernakulam","Thrippunithura","Ginger(Green)","Green Ginger","24/07/2019","17500","20000","18500"
"Kerala","Ernakulam","Thrippunithura","Green Chilli","Green Chilly","24/07/2019","3400","4500","3800"
"Kerala","Ernakulam","Thrippunithura","Indian Beans (Seam)","Other","24/07/2019","5500","6500","6000"
"Kerala","Ernakulam","Thrippunithura","Lemon","Other","24/07/2019","8000","9000","8500"
"Kerala","Ernakulam","Thrippunithura","Little gourd (Kundru)","Other","24/07/2019","3500","4400","3700"
"Kerala","Ernakulam","Thrippunithura","Mango (Raw-Ripe)","Mango - Raw-Ripe","24/07/2019","4500","5500","5000"
"Kerala","Ernakulam","Thrippunithura","Onion","Big","24/07/2019","2200","2800","2400"
"Kerala","Ernakulam","Thrippunithura","Pineapple","Pine Apple","24/07/2019","5000","5800","5200"
"Kerala","Ernakulam","Thrippunithura","Potato","Potato","24/07/2019","2300","3000","2500"
"Kerala","Ernakulam","Thrippunithura","Pumpkin","Pumpkin","24/07/2019","2000","3000","2400"
"Kerala","Ernakulam","Thrippunithura","Snakeguard","Snakeguard","24/07/2019","3200","4000","3600"
"Kerala","Ernakulam","Thrippunithura","Tomato","Tomato","24/07/2019","3600","4500","4000"
"Kerala","Idukki","Thodupuzha","Amaranthus","Other","24/07/2019","1600","1800","1800"
"Kerala","Idukki","Thodupuzha","Amphophalus","Other","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Apple","Other","24/07/2019","11500","15000","13500"
"Kerala","Idukki","Thodupuzha","Arecanut(Betelnut/Supari)","Other","24/07/2019","19000","20000","19500"
"Kerala","Idukki","Thodupuzha","Ashgourd","Other","24/07/2019","1000","1200","1200"
"Kerala","Idukki","Thodupuzha","Banana","Nendra Bale","24/07/2019","3200","3300","3300"
"Kerala","Idukki","Thodupuzha","Banana","Other","24/07/2019","6800","7000","7000"
"Kerala","Idukki","Thodupuzha","Banana","Palayamthodan","24/07/2019","3000","3200","3200"
"Kerala","Idukki","Thodupuzha","Banana","Poovan","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Banana","Robusta","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Banana - Green","Other","24/07/2019","2800","3000","3000"
"Kerala","Idukki","Thodupuzha","Beetroot","Other","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Bhindi(Ladies Finger)","Other","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Bitter gourd","Other","24/07/2019","2000","2200","2200"
"Kerala","Idukki","Thodupuzha","Black pepper","Garbled","24/07/2019","32500","33500","33000"
"Kerala","Idukki","Thodupuzha","Black pepper","Ungrabled","24/07/2019","29500","30500","30000"
"Kerala","Idukki","Thodupuzha","Brinjal","Other","24/07/2019","2400","2600","2600"
"Kerala","Idukki","Thodupuzha","Cabbage","Other","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Cardamoms","Other","24/07/2019","240000","300000","280000"
"Kerala","Idukki","Thodupuzha","Carrot","Other","24/07/2019","5800","6000","6000"
"Kerala","Idukki","Thodupuzha","Cauliflower","Other","24/07/2019","2000","2200","2200"
"Kerala","Idukki","Thodupuzha","Cloves","Other","24/07/2019","65000","70000","70000"
"Kerala","Idukki","Thodupuzha","Cocoa","Other","24/07/2019","3800","4000","4000"
"Kerala","Idukki","Thodupuzha","Coconut","Big","24/07/2019","1400","1600","1600"
"Kerala","Idukki","Thodupuzha","Coconut","Other","24/07/2019","3000","3100","3100"
"Kerala","Idukki","Thodupuzha","Coconut Oil","Other","24/07/2019","17300","17500","17500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/07/2019","6200","6400","6400"
"Kerala","Idukki","Thodupuzha","Copra","other","24/07/2019","9400","9500","9500"
"Kerala","Idukki","Thodupuzha","Cowpea(Veg)","Other","24/07/2019","2200","2400","2400"
"Kerala","Idukki","Thodupuzha","Cucumbar(Kheera)","Cucumbar","24/07/2019","800","900","900"
"Kerala","Idukki","Thodupuzha","Cucumbar(Kheera)","Other","24/07/2019","1400","1600","1600"
"Kerala","Idukki","Thodupuzha","Drumstick","Other","24/07/2019","4800","5000","5000"
"Kerala","Idukki","Thodupuzha","French Beans (Frasbean)","Other","24/07/2019","2400","2600","2600"
"Kerala","Idukki","Thodupuzha","Garlic","Other","24/07/2019","8800","9000","9000"
"Kerala","Idukki","Thodupuzha","Ginger(Green)","Other","24/07/2019","10000","12000","12000"
"Kerala","Idukki","Thodupuzha","Green Chilli","Other","24/07/2019","3200","3500","3500"
"Kerala","Idukki","Thodupuzha","Little gourd (Kundru)","Other","24/07/2019","3000","3200","3200"
"Kerala","Idukki","Thodupuzha","Mango","Other","24/07/2019","2500","4500","3000"
"Kerala","Idukki","Thodupuzha","Mango (Raw-Ripe)","Other","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Nutmeg","Other","24/07/2019","20000","22000","21000"
"Kerala","Idukki","Thodupuzha","Onion","Big","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Onion","Small","24/07/2019","4200","4400","4400"
"Kerala","Idukki","Thodupuzha","Potato","Other","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Pumpkin","Other","24/07/2019","1400","1600","1600"
"Kerala","Idukki","Thodupuzha","Rice","IR-8","24/07/2019","2600","2800","2800"
"Kerala","Idukki","Thodupuzha","Rice","Mataa Parboiled","24/07/2019","3400","3600","3600"
"Kerala","Idukki","Thodupuzha","Ridgeguard(Tori)","Other","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Rubber","Other","24/07/2019","12600","12700","12700"
"Kerala","Idukki","Thodupuzha","Rubber","RSS-4","24/07/2019","14600","14700","14700"
"Kerala","Idukki","Thodupuzha","Snakeguard","Other","24/07/2019","1200","1400","1400"
"Kerala","Idukki","Thodupuzha","Tapioca","Other","24/07/2019","1800","2000","2000"
"Kerala","Idukki","Thodupuzha","Tomato","Other","24/07/2019","2800","3000","3000"
"Kerala","Idukki","Thodupuzha","Water Melon","Other","24/07/2019","1400","1600","1600"
"Kerala","Idukki","Vandiperiyar","Ashgourd","Other","24/07/2019","1600","1600","1600"
"Kerala","Idukki","Vandiperiyar","Beetroot","Other","24/07/2019","3600","3600","3600"
"Kerala","Idukki","Vandiperiyar","Bhindi(Ladies Finger)","Other","24/07/2019","3200","3200","3200"
"Kerala","Idukki","Vandiperiyar","Bitter gourd","Other","24/07/2019","3000","3000","3000"
"Kerala","Idukki","Vandiperiyar","Brinjal","Other","24/07/2019","3000","3000","3000"
"Kerala","Idukki","Vandiperiyar","Cabbage","Other","24/07/2019","3800","3800","3800"
"Kerala","Idukki","Vandiperiyar","Carrot","Other","24/07/2019","6000","6000","6000"
"Kerala","Idukki","Vandiperiyar","Cauliflower","Other","24/07/2019","3000","3000","3000"
"Kerala","Idukki","Vandiperiyar","Cluster beans","Other","24/07/2019","5000","5000","5000"
"Kerala","Idukki","Vandiperiyar","Coconut Seed","Other","24/07/2019","3000","3000","3000"
"Kerala","Idukki","Vandiperiyar","Cowpea(Veg)","Other","24/07/2019","4000","4000","4000"
"Kerala","Idukki","Vandiperiyar","Drumstick","Drumstick","24/07/2019","7000","7000","7000"
"Kerala","Idukki","Vandiperiyar","Garlic","Other","24/07/2019","8000","10000","8000"
"Kerala","Idukki","Vandiperiyar","Green Chilli","Other","24/07/2019","5600","5600","5600"
"Kerala","Idukki","Vandiperiyar","Potato","Other","24/07/2019","2300","2300","2300"
"Kerala","Idukki","Vandiperiyar","Pumpkin","Other","24/07/2019","2500","2500","2500"
"Kerala","Idukki","Vandiperiyar","Snakeguard","Other","24/07/2019","4000","4000","4000"
"Kerala","Idukki","Vandiperiyar","Tomato","Other","24/07/2019","3600","5000","3600"
"Kerala","Kannur","Chavassery","Banana","Nendra Bale","24/07/2019","3800","4000","3900"
"Kerala","Kannur","Irikkur","Arecanut(Betelnut/Supari)","Other","24/07/2019","21000","21000","21000"
"Kerala","Kannur","Irikkur","Banana","Other","24/07/2019","4000","4000","4000"
"Kerala","Kannur","Irikkur","Black pepper","Other","24/07/2019","31500","31500","31500"
"Kerala","Kannur","Irikkur","Rubber","Other","24/07/2019","14500","14500","14500"
"Kerala","Kannur","Kannur","Banana - Green","Other","24/07/2019","2700","2800","2750"
"Kerala","Kannur","Kannur","Black pepper","Other","24/07/2019","29000","30000","29500"
"Kerala","Kannur","Kannur","Coconut Oil","Other","24/07/2019","15800","15900","15850"
"Kerala","Kannur","Kannur","Onion","Other","24/07/2019","2100","2200","2150"
"Kerala","Kannur","Payyannur","Amaranthus","Other","24/07/2019","2900","3100","3000"
"Kerala","Kannur","Payyannur","Arecanut(Betelnut/Supari)","Other","24/07/2019","20500","22500","21500"
"Kerala","Kannur","Payyannur","Ashgourd","Other","24/07/2019","1700","1900","1800"
"Kerala","Kannur","Payyannur","Banana","Other","24/07/2019","2700","2900","2800"
"Kerala","Kannur","Payyannur","Banana","Other","24/07/2019","3300","3500","3400"
"Kerala","Kannur","Payyannur","Banana","Other","24/07/2019","3000","3200","3100"
"Kerala","Kannur","Payyannur","Black pepper","Other","24/07/2019","29000","31000","30000"
"Kerala","Kannur","Payyannur","Copra","other","24/07/2019","8000","8200","8100"
"Kerala","Kannur","Payyannur","Cucumbar(Kheera)","Other","24/07/2019","1200","1400","1300"
"Kerala","Kannur","Payyannur","Pumpkin","Other","24/07/2019","1700","1900","1800"
"Kerala","Kannur","Payyannur","Tapioca","Other","24/07/2019","2100","2300","2200"
"Kerala","Kasargod","Kanjangadu","Arecanut(Betelnut/Supari)","Other","24/07/2019","22300","22800","22500"
"Kerala","Kasargod","Kanjangadu","Ashgourd","Ashgourd","24/07/2019","2200","2600","2400"
"Kerala","Kasargod","Kanjangadu","Banana","Other","24/07/2019","5200","6000","5500"
"Kerala","Kasargod","Kanjangadu","Banana","Other","24/07/2019","6000","7000","6500"
"Kerala","Kasargod","Kanjangadu","Banana - Green","Banana - Green","24/07/2019","3600","4200","4000"
"Kerala","Kasargod","Kanjangadu","Bhindi(Ladies Finger)","Bhindi","24/07/2019","3200","4000","3400"
"Kerala","Kasargod","Kanjangadu","Bitter gourd","Bitter Gourd","24/07/2019","4800","5600","5200"
"Kerala","Kasargod","Kanjangadu","Black pepper","Other","24/07/2019","29800","30300","30000"
"Kerala","Kasargod","Kanjangadu","Brinjal","Brinjal","24/07/2019","3000","3600","3200"
"Kerala","Kasargod","Kanjangadu","Cabbage","Cabbage","24/07/2019","3300","3800","3500"
"Kerala","Kasargod","Kanjangadu","Cauliflower","Cauliflower","24/07/2019","3600","4500","4000"
"Kerala","Kasargod","Kanjangadu","Coconut Oil","Other","24/07/2019","16600","17000","16800"
"Kerala","Kasargod","Kanjangadu","Coconut Seed","Other","24/07/2019","2400","2600","2500"
"Kerala","Kasargod","Kanjangadu","Copra","other","24/07/2019","8200","8600","8400"
"Kerala","Kasargod","Kanjangadu","Cowpea(Veg)","Cowpea (Veg)","24/07/2019","4300","4800","4500"
"Kerala","Kasargod","Kanjangadu","Cucumbar(Kheera)","Cucumbar","24/07/2019","1300","1800","1500"
"Kerala","Kasargod","Kanjangadu","Drumstick","Drumstick","24/07/2019","5500","6500","6000"
"Kerala","Kasargod","Kanjangadu","Elephant Yam (Suran)","Other","24/07/2019","3000","4000","3500"
"Kerala","Kasargod","Kanjangadu","Ginger(Green)","Green Ginger","24/07/2019","12500","13800","13000"
"Kerala","Kasargod","Kanjangadu","Green Chilli","Green Chilly","24/07/2019","3600","4600","4000"
"Kerala","Kasargod","Kanjangadu","Little gourd (Kundru)","Other","24/07/2019","2800","3500","3000"
"Kerala","Kasargod","Kanjangadu","Onion","Big","24/07/2019","1800","2400","2000"
"Kerala","Kasargod","Kanjangadu","Potato","Potato","24/07/2019","1800","2400","2000"
"Kerala","Kasargod","Kanjangadu","Pumpkin","Pumpkin","24/07/2019","1600","2600","2000"
"Kerala","Kasargod","Kanjangadu","Ridgeguard(Tori)","Ridgeguard(Tori)","24/07/2019","3200","4000","3600"
"Kerala","Kasargod","Kanjangadu","Snakeguard","Snakeguard","24/07/2019","2600","3600","3000"
"Kerala","Kasargod","Kanjangadu","Tapioca","Other","24/07/2019","2200","3000","2600"
"Kerala","Kasargod","Kanjangadu","Tomato","Tomato","24/07/2019","2800","3200","3000"
"Kerala","Kasargod","Manjeswaram","Amaranthus","Amaranthus","24/07/2019","2000","3000","2500"
"Kerala","Kasargod","Manjeswaram","Arecanut(Betelnut/Supari)","Other","24/07/2019","24000","24100","24050"
"Kerala","Kasargod","Manjeswaram","Ashgourd","Ashgourd","24/07/2019","3000","4000","3500"
"Kerala","Kasargod","Manjeswaram","Banana - Green","Other","24/07/2019","4500","5500","5000"
"Kerala","Kasargod","Manjeswaram","Beetroot","Beetroot","24/07/2019","4200","5000","4600"
"Kerala","Kasargod","Manjeswaram","Bhindi(Ladies Finger)","Bhindi","24/07/2019","2800","3400","3100"
"Kerala","Kasargod","Manjeswaram","Bitter gourd","Bitter Gourd","24/07/2019","5500","6500","6000"
"Kerala","Kasargod","Manjeswaram","Bottle gourd","Bottle Gourd","24/07/2019","2400","3400","2900"
"Kerala","Kasargod","Manjeswaram","Brinjal","Brinjal","24/07/2019","3200","4000","3600"
"Kerala","Kasargod","Manjeswaram","Cabbage","Cabbage","24/07/2019","3600","4600","4100"
"Kerala","Kasargod","Manjeswaram","Carrot","Carrot","24/07/2019","7200","8000","7600"
"Kerala","Kasargod","Manjeswaram","Coconut Seed","Other","24/07/2019","2800","2900","2850"
"Kerala","Kasargod","Manjeswaram","Copra","Copra","24/07/2019","8000","8200","8100"
"Kerala","Kasargod","Manjeswaram","Cowpea(Veg)","Cowpea (Veg)","24/07/2019","3200","4000","3600"
"Kerala","Kasargod","Manjeswaram","Cucumbar(Kheera)","Cucumbar","24/07/2019","1600","2000","1800"
"Kerala","Kasargod","Manjeswaram","Drumstick","Drumstick","24/07/2019","6500","7500","7000"
"Kerala","Kasargod","Manjeswaram","Ginger(Green)","Green Ginger","24/07/2019","13000","14000","13500"
"Kerala","Kasargod","Manjeswaram","Green Chilli","Green Chilly","24/07/2019","3200","4000","3600"
"Kerala","Kasargod","Manjeswaram","Indian Beans (Seam)","Other","24/07/2019","3600","4600","4100"
"Kerala","Kasargod","Manjeswaram","Little gourd (Kundru)","Other","24/07/2019","4000","5000","4500"
"Kerala","Kasargod","Manjeswaram","Long Melon(Kakri)","Other","24/07/2019","2200","3000","2600"
"Kerala","Kasargod","Manjeswaram","Pepper garbled","Other","24/07/2019","31000","31500","31250"
"Kerala","Kasargod","Manjeswaram","Potato","Other","24/07/2019","2100","2400","2250"
"Kerala","Kasargod","Manjeswaram","Pumpkin","Pumpkin","24/07/2019","2700","3400","3050"
